,Unnamed: 0,avg_total_reward,avg_snake_size,avg_food_eaten,avg_moves,max_snake_size,max_food_eaten,max_moves,max_total_reward,model,combo
1060,1060,-12.145700000000001,0.617,0.0295,9.7475,3,2,29,54.3,16,29
1061,1061,-8.214150000000002,0.753,0.016,11.533,2,1,19,27.0,17,29
1062,1062,-12.94495,0.592,0.0315,9.506,3,2,23,54.3,18,29
1063,1063,-9.1543,0.716,0.033,11.0905,2,1,27,27.0,19,29
1064,1064,-13.30145,0.578,0.022,8.876,3,2,19,54.3,20,29
1065,1065,-9.171400000000002,0.7185,0.025,11.271,3,2,22,54.3,21,29
1066,1066,-9.070799999999998,0.7205,0.0275,11.1225,2,1,23,27.0,22,29
1067,1067,-8.27185,0.7495,0.023,11.4675,2,1,18,27.0,23,29
1068,1068,-8.60035,0.739,0.022,11.5485,2,1,18,27.0,24,29
1069,1069,-9.70755,0.7025,0.0285,11.014,2,1,22,27.0,25,29
1070,1070,-9.0776,0.7245,0.028,11.1585,2,1,22,27.0,26,29
1071,1071,-11.62625,0.633,0.0265,10.1955,2,1,25,27.0,27,29
1072,1072,-9.5874,0.7065,0.033,10.9395,3,2,28,53.400000000000006,28,29
1073,1073,-12.41805,0.6095,0.0405,9.722,3,2,27,54.3,29,29
1074,1074,-9.6236,0.7085,0.028,11.063,3,2,22,54.3,30,29
1075,1075,-12.205950000000001,0.62,0.034,9.932,2,1,27,27.0,31,29
1076,1076,-9.776299999999999,0.7,0.023,10.919,2,1,29,27.0,32,29
1077,1077,-12.847100000000001,0.5965,0.0265,9.509,3,2,23,53.7,33,29
1078,1078,-12.7606,0.6015,0.0325,9.6245,3,2,25,53.1,34,29
1079,1079,-13.06055,0.5865,0.0245,9.116,2,1,25,27.0,35,29
1080,1080,-13.408050000000001,0.566,0.0435,7.657,3,2,19,53.7,0,30
1081,1081,-13.774899999999999,0.554,0.0295,6.444,3,2,19,54.3,1,30
1082,1082,-11.437149999999999,0.631,0.057,9.137,3,2,19,54.3,2,30
1083,1083,-11.65415,0.6165,0.066,8.945,3,2,24,54.3,3,30
1084,1084,-13.5295,0.562,0.0315,5.6665,3,2,15,54.3,4,30
1085,1085,-11.3443,0.6355,0.0515,9.545,3,2,17,54.3,5,30
1086,1086,-11.742700000000001,0.6145,0.054,9.171,3,2,21,54.3,6,30
1087,1087,-11.83935,0.6235,0.059,9.0355,3,2,21,54.3,7,30
1088,1088,-11.547450000000001,0.631,0.0545,9.317,3,2,21,53.7,8,30
1089,1089,-11.317950000000002,0.638,0.037,9.875,3,2,18,51.900000000000006,9,30
1090,1090,-11.1514,0.639,0.0395,9.8525,2,1,16,27.0,10,30
1091,1091,-11.192950000000002,0.634,0.039,9.646,2,2,16,27.0,11,30
1092,1092,-11.994299999999999,0.619,0.062,8.992,4,3,25,80.1,12,30
1093,1093,-11.8571,0.6145,0.0595,8.989,3,2,23,54.3,13,30
1094,1094,-11.792800000000002,0.6205,0.059,9.0385,3,2,27,54.0,14,30
1095,1095,-10.819049999999999,0.6485,0.046,9.653,3,2,19,54.3,15,30
1096,1096,-13.358150000000002,0.567,0.0405,7.047,3,2,20,54.3,16,30
1097,1097,-11.31705,0.64,0.045,9.52,3,2,19,53.400000000000006,17,30
1098,1098,-13.60035,0.5595,0.034,6.2865,2,1,16,27.0,18,30
1099,1099,-11.7213,0.6225,0.0565,9.0395,3,2,22,53.7,19,30
1100,1100,-13.52205,0.562,0.0305,5.7335,3,2,14,54.0,20,30
1101,1101,-11.5875,0.623,0.0495,9.145,3,2,25,53.1,21,30
1102,1102,-11.8932,0.6175,0.056,9.035,3,2,19,54.0,22,30
1103,1103,-11.242900000000002,0.63,0.053,9.5475,3,2,18,52.5,23,30
1104,1104,-11.42465,0.63,0.0445,9.515,2,1,17,27.0,24,30
1105,1105,-11.98855,0.612,0.062,9.0215,3,2,26,54.3,25,30
1106,1106,-11.816049999999999,0.6195,0.0475,9.1405,3,2,21,53.7,26,30
1107,1107,-13.00305,0.5785,0.052,7.6235,3,2,20,54.3,27,30
1108,1108,-11.6477,0.624,0.0585,8.952,4,3,22,79.8,28,30
1109,1109,-13.703850000000001,0.556,0.035,6.539,3,2,19,54.0,29,30
1110,1110,-11.916,0.6165,0.0615,9.096,3,2,28,54.3,30,30
1111,1111,-13.1027,0.5755,0.055,6.964,3,2,24,54.0,31,30
1112,1112,-11.54785,0.6285,0.066,9.132,3,2,27,54.3,32,30
1113,1113,-13.32375,0.568,0.0405,6.5945,4,3,21,81.0,33,30
1114,1114,-13.6127,0.559,0.034,6.5165,3,2,17,54.0,34,30
1115,1115,-13.56985,0.559,0.0275,6.013,3,2,14,53.7,35,30
1116,1116,-11.5685,0.639,0.024,10.29,2,1,20,27.0,0,31
1117,1117,-12.8207,0.594,0.0235,9.597,2,1,24,27.0,1,31
1118,1118,-9.247549999999999,0.717,0.025,11.154,3,2,22,54.0,2,31
1119,1119,-9.415899999999999,0.706,0.0215,11.0625,2,2,22,27.0,3,31
1120,1120,-13.342900000000002,0.5735,0.021,9.096,2,1,19,27.0,4,31
1121,1121,-8.727649999999999,0.738,0.0135,11.515,2,1,22,27.0,5,31
1122,1122,-9.4295,0.7115,0.016,11.126,2,1,24,27.0,6,31
1123,1123,-9.01195,0.7265,0.026,11.1915,3,2,24,54.3,7,31
1124,1124,-9.26665,0.716,0.0225,11.225,2,1,22,27.0,8,31
1125,1125,-8.358049999999999,0.749,0.015,11.612,2,1,18,27.0,9,31
1126,1126,-7.979450000000001,0.762,0.0165,11.6655,2,1,17,27.0,10,31
1127,1127,-8.70305,0.738,0.0125,11.446,2,1,17,27.0,11,31
1128,1128,-9.449150000000001,0.7085,0.016,10.889,2,1,22,27.0,12,31
1129,1129,-9.21485,0.72,0.0175,11.096,3,2,18,54.3,13,31
1130,1130,-10.06085,0.6895,0.0185,10.9525,3,2,22,53.10000000000001,14,31
1131,1131,-8.30095,0.7515,0.013,11.534,2,1,19,27.0,15,31
1132,1132,-12.221950000000001,0.615,0.022,9.9935,2,1,23,27.0,16,31
1133,1133,-8.25455,0.7535,0.01,11.586,2,1,15,27.0,17,31
1134,1134,-13.3192,0.5775,0.0175,9.3205,2,1,29,27.0,18,31
1135,1135,-9.2569,0.7165,0.0205,11.2695,2,1,22,27.0,19,31
1136,1136,-13.21805,0.5805,0.02,9.0315,3,2,21,54.3,20,31
1137,1137,-9.342150000000002,0.713,0.018,11.086,2,1,22,27.0,21,31
1138,1138,-9.552,0.71,0.021,10.9905,2,2,18,27.0,22,31
1139,1139,-8.08695,0.7565,0.0145,11.601,2,1,17,27.0,23,31
1140,1140,-8.5033,0.7385,0.014,11.441,2,1,15,26.7,24,31
1141,1141,-9.70095,0.7005,0.022,11.0595,2,1,22,27.0,25,31
1142,1142,-9.035200000000001,0.723,0.0205,11.306,2,1,22,27.0,26,31
1143,1143,-11.380900000000002,0.642,0.0225,10.1375,2,1,23,27.0,27,31
1144,1144,-9.743900000000002,0.6965,0.018,10.9945,2,2,29,27.0,28,31
1145,1145,-12.759150000000002,0.5995,0.0265,9.6515,2,1,23,27.0,29,31
1146,1146,-9.373,0.713,0.0215,11.12,2,1,24,27.0,30,31
1147,1147,-12.539349999999999,0.607,0.024,9.7315,3,2,31,51.3,31,31
1148,1148,-9.380450000000002,0.71,0.025,11.204,2,1,28,27.0,32,31
1149,1149,-13.132,0.586,0.021,9.485,2,2,24,27.0,33,31
1150,1150,-12.677100000000003,0.5995,0.0235,9.5065,3,2,26,54.3,34,31
1151,1151,-13.298,0.5815,0.026,9.228,3,2,23,52.2,35,31
1152,1152,-13.2029,0.574,0.038,7.7185,3,2,19,54.3,0,32
1153,1153,-13.6411,0.558,0.032,6.54,3,2,17,54.0,1,32
1154,1154,-12.161850000000001,0.607,0.0425,9.103,2,2,26,27.0,2,32
1155,1155,-12.1595,0.6035,0.046,8.821,2,2,21,27.0,3,32
1156,1156,-13.9001,0.5505,0.0195,5.7825,3,2,14,54.0,4,32
1157,1157,-11.32895,0.635,0.0395,9.541,2,1,19,27.0,5,32
1158,1158,-11.62015,0.621,0.04,9.095,2,1,21,27.0,6,32
1159,1159,-11.9532,0.6155,0.0455,8.93,3,2,21,53.7,7,32
1160,1160,-11.674800000000001,0.6245,0.0435,9.2185,2,2,23,27.0,8,32
1161,1161,-11.38565,0.638,0.031,9.621,2,1,17,27.0,9,32
1162,1162,-11.068050000000001,0.646,0.0335,9.5925,2,1,17,27.0,10,32
1163,1163,-11.3698,0.6335,0.032,9.578,3,2,17,53.7,11,32
1164,1164,-11.676400000000001,0.626,0.0495,8.933,3,2,21,54.0,12,32
1165,1165,-11.42515,0.629,0.053,9.005,3,2,21,54.3,13,32
1166,1166,-12.1245,0.609,0.0535,8.874,3,2,26,54.3,14,32
1167,1167,-11.1028,0.6395,0.0385,9.729,2,1,17,27.0,15,32
1168,1168,-13.6552,0.5615,0.0395,7.1765,3,2,20,54.3,16,32
1169,1169,-11.5866,0.6255,0.0375,9.375,3,2,18,51.900000000000006,17,32
1170,1170,-13.7596,0.5495,0.034,6.2975,2,1,16,27.0,18,32
1171,1171,-11.58405,0.63,0.0455,9.25,2,2,21,27.0,19,32
1172,1172,-13.61075,0.5545,0.025,5.7125,3,2,14,54.3,20,32
1173,1173,-11.973150000000002,0.6185,0.0375,9.1945,3,2,22,54.0,21,32
1174,1174,-11.868850000000002,0.617,0.044,9.24,2,1,19,27.0,22,32
1175,1175,-11.750150000000001,0.6185,0.037,9.4615,2,1,16,27.0,23,32
1176,1176,-11.341299999999999,0.636,0.033,9.6,2,1,18,27.0,24,32
1177,1177,-12.017850000000001,0.6165,0.044,8.969,3,2,25,54.3,25,32
1178,1178,-12.1565,0.603,0.04,8.855,3,2,21,54.0,26,32
1179,1179,-13.1511,0.574,0.0435,7.6935,4,3,21,80.10000000000001,27,32
1180,1180,-12.028049999999999,0.6095,0.0455,8.669,2,1,23,27.0,28,32
1181,1181,-13.494,0.562,0.0395,6.6365,3,2,17,54.3,29,32
1182,1182,-11.7433,0.6215,0.0585,9.1565,4,3,24,80.1,30,32
1183,1183,-13.37945,0.5615,0.042,7.0925,2,1,25,27.0,31,32
1184,1184,-12.53705,0.5965,0.0405,8.766,2,2,29,27.0,32,32
1185,1185,-13.51575,0.563,0.032,6.544,3,2,19,53.7,33,32
1186,1186,-13.633100000000002,0.5585,0.035,6.559,3,2,19,54.0,34,32
1187,1187,-13.7933,0.5515,0.0295,5.9965,3,2,15,54.0,35,32
1188,1188,-11.79955,0.63,0.03,10.28,3,2,25,54.0,0,33
1189,1189,-12.824350000000003,0.592,0.029,9.608,3,2,24,54.3,1,33
1190,1190,-9.5662,0.7065,0.0285,11.019,2,1,25,27.0,2,33
1191,1191,-9.610800000000001,0.7035,0.021,11.111,2,1,25,27.0,3,33
1192,1192,-13.5867,0.5675,0.0245,8.819,2,1,20,27.0,4,33
1193,1193,-8.804349999999998,0.732,0.0205,11.4055,2,1,18,27.0,5,33
1194,1194,-8.99015,0.726,0.023,11.272,3,2,17,54.0,6,33
1195,1195,-9.5545,0.706,0.0305,10.931,3,2,25,54.0,7,33
1196,1196,-8.92045,0.729,0.0275,11.2865,3,2,28,53.1,8,33
1197,1197,-8.2231,0.7485,0.0215,11.513,2,1,17,27.0,9,33
1198,1198,-8.117899999999999,0.753,0.0165,11.5205,2,1,17,27.0,10,33
1199,1199,-8.439150000000001,0.746,0.0205,11.4785,3,2,19,52.8,11,33
1200,1200,-9.192350000000001,0.7225,0.0335,11.2365,3,2,20,54.0,12,33
1201,1201,-9.4577,0.709,0.025,11.2255,3,2,25,54.3,13,33
1202,1202,-9.819,0.699,0.025,10.9855,3,2,22,53.400000000000006,14,33
1203,1203,-8.2313,0.748,0.0205,11.4365,2,1,16,27.0,15,33
1204,1204,-12.50055,0.609,0.0255,9.718,3,2,31,54.0,16,33
1205,1205,-8.5284,0.7435,0.014,11.498,2,1,17,27.0,17,33
1206,1206,-12.80545,0.5985,0.0255,9.4455,3,2,23,54.3,18,33
1207,1207,-9.22505,0.7145,0.028,11.069,2,1,26,27.0,19,33
1208,1208,-13.342,0.577,0.021,9.1035,2,1,23,27.0,20,33
1209,1209,-8.962349999999999,0.72,0.0275,11.2185,2,1,22,27.0,21,33
1210,1210,-8.9085,0.727,0.033,11.1605,3,2,27,54.0,22,33
1211,1211,-8.449399999999999,0.7495,0.0105,11.5855,2,1,16,26.7,23,33
1212,1212,-8.3138,0.7475,0.0195,11.5375,2,1,17,27.0,24,33
1213,1213,-10.0024,0.6935,0.0315,11.0165,3,2,22,54.0,25,33
1214,1214,-8.8077,0.7345,0.024,11.2515,2,1,19,27.0,26,33
1215,1215,-11.62115,0.638,0.0325,10.287,2,1,28,27.0,27,33
1216,1216,-9.5587,0.7055,0.025,10.8925,2,1,26,27.0,28,33
1217,1217,-12.421100000000001,0.6095,0.0335,9.8285,3,2,24,54.3,29,33
1218,1218,-9.167849999999998,0.7205,0.033,11.1025,2,1,24,27.0,30,33
1219,1219,-12.10465,0.616,0.0325,9.8775,3,2,28,54.3,31,33
1220,1220,-9.464649999999999,0.7115,0.025,11.028,3,2,20,54.0,32,33
1221,1221,-12.6183,0.6035,0.0285,9.5095,2,1,24,27.0,33,33
1222,1222,-13.147150000000002,0.585,0.0285,9.3725,3,2,22,53.1,34,33
1223,1223,-13.26945,0.58,0.025,9.226,3,2,23,54.3,35,33
1224,1224,-11.36585,0.641,0.039,10.18,3,2,25,54.3,0,34
1225,1225,-12.686650000000002,0.6015,0.0295,9.574,2,1,23,27.0,1,34
1226,1226,-9.41975,0.7105,0.0225,11.0685,3,2,24,53.1,2,34
1227,1227,-9.55695,0.7065,0.0235,11.0485,2,1,25,27.0,3,34
1228,1228,-13.473450000000001,0.5725,0.0265,9.0465,2,1,21,27.0,4,34
1229,1229,-8.477199999999998,0.739,0.0215,11.4525,2,1,15,27.0,5,34
1230,1230,-9.23465,0.715,0.0235,11.142,2,1,20,27.0,6,34
1231,1231,-9.3423,0.718,0.0255,10.996,3,2,23,54.3,7,34
1232,1232,-9.3107,0.7185,0.0295,11.1945,3,2,21,54.0,8,34
1233,1233,-8.55825,0.74,0.0155,11.391,2,2,16,27.0,9,34
1234,1234,-9.039099999999998,0.7255,0.0165,11.41,2,1,16,27.0,10,34
1235,1235,-8.260849999999998,0.753,0.019,11.509,2,1,21,27.0,11,34
1236,1236,-9.34145,0.712,0.027,11.014,3,2,25,54.3,12,34
1237,1237,-9.26705,0.719,0.025,11.1805,3,2,22,54.3,13,34
1238,1238,-9.3385,0.7135,0.031,11.079,3,2,22,53.400000000000006,14,34
1239,1239,-8.150049999999998,0.756,0.0185,11.508,3,2,19,53.7,15,34
1240,1240,-12.176849999999998,0.62,0.0335,9.891,2,1,24,27.0,16,34
1241,1241,-8.66445,0.7335,0.019,11.422,2,1,16,27.0,17,34
1242,1242,-13.0692,0.589,0.025,9.5945,2,1,22,27.0,18,34
1243,1243,-8.92165,0.7205,0.0325,11.076,2,1,26,27.0,19,34
1244,1244,-13.489,0.573,0.0235,8.9395,3,2,22,54.3,20,34
1245,1245,-8.7385,0.7335,0.027,11.365,3,2,20,54.3,21,34
1246,1246,-8.9845,0.724,0.0305,11.189,3,2,26,52.5,22,34
1247,1247,-8.35475,0.7485,0.0185,11.5015,2,1,18,27.0,23,34
1248,1248,-8.338099999999999,0.7475,0.019,11.5225,2,1,21,27.0,24,34
1249,1249,-9.675799999999999,0.6975,0.0335,10.963,3,2,25,54.3,25,34
1250,1250,-9.02625,0.725,0.0265,11.182,2,1,20,27.0,26,34
1251,1251,-11.2781,0.641,0.0285,10.3215,2,1,28,27.0,27,34
1252,1252,-9.7869,0.7035,0.024,10.8925,2,1,27,27.0,28,34
1253,1253,-12.79135,0.5975,0.026,9.4475,3,2,24,54.3,29,34
1254,1254,-9.671599999999998,0.7035,0.025,11.0275,2,1,22,27.0,30,34
1255,1255,-11.96865,0.625,0.034,9.988,3,2,27,54.3,31,34
1256,1256,-9.40105,0.7195,0.0265,11.18,2,1,29,27.0,32,34
1257,1257,-12.851300000000002,0.5935,0.027,9.3315,3,2,23,54.0,33,34
1258,1258,-13.001100000000001,0.59,0.0245,9.3705,2,1,23,27.0,34,34
1259,1259,-13.23485,0.58,0.0265,9.207,3,2,20,54.3,35,34
1260,1260,-11.363700000000001,0.6405,0.021,10.1895,2,1,22,27.0,0,35
1261,1261,-13.285,0.58,0.02,9.4275,2,2,23,27.0,1,35
1262,1262,-9.845,0.7,0.0175,11.046,2,1,18,27.0,2,35
1263,1263,-9.2522,0.7185,0.022,11.0535,2,1,23,27.0,3,35
1264,1264,-13.616050000000001,0.569,0.021,8.971,2,1,22,27.0,4,35
1265,1265,-8.779549999999999,0.732,0.0145,11.4435,2,1,18,27.0,5,35
1266,1266,-9.15395,0.72,0.0165,11.2915,2,2,21,27.0,6,35
1267,1267,-9.24575,0.7135,0.0245,11.2775,2,2,21,27.0,7,35
1268,1268,-9.05555,0.724,0.014,11.362,2,1,17,27.0,8,35
1269,1269,-8.6675,0.74,0.0115,11.5575,2,1,16,27.0,9,35
1270,1270,-8.34755,0.7475,0.013,11.3585,2,1,16,27.0,10,35
1271,1271,-8.17765,0.755,0.0115,11.6365,2,1,17,26.400000000000002,11,35
1272,1272,-9.306700000000001,0.711,0.026,11.1485,2,1,23,27.0,12,35
1273,1273,-9.414100000000001,0.7115,0.019,10.984,2,1,26,27.0,13,35
1274,1274,-9.54885,0.708,0.021,10.984,2,1,25,27.0,14,35
1275,1275,-8.12415,0.7605,0.0105,11.73,2,1,17,27.0,15,35
1276,1276,-12.4133,0.608,0.0205,9.838,2,2,27,27.0,16,35
1277,1277,-8.2806,0.75,0.012,11.5915,2,1,18,27.0,17,35
1278,1278,-12.836849999999998,0.592,0.025,9.354,2,2,23,27.0,18,35
1279,1279,-9.04845,0.727,0.019,11.1615,2,1,22,27.0,19,35
1280,1280,-13.19495,0.584,0.024,9.186,3,2,22,54.0,20,35
1281,1281,-9.246949999999998,0.718,0.014,11.2595,2,1,16,27.0,21,35
1282,1282,-9.337349999999999,0.71,0.023,11.018,3,2,19,52.2,22,35
1283,1283,-8.27265,0.7525,0.012,11.513,2,1,16,27.0,23,35
1284,1284,-8.4747,0.7435,0.011,11.3805,2,1,17,26.7,24,35
1285,1285,-9.88035,0.6975,0.018,11.011,2,1,21,27.0,25,35
1286,1286,-9.37825,0.7125,0.02,11.1085,3,2,21,54.3,26,35
1287,1287,-11.52055,0.6415,0.024,10.4515,2,2,21,27.0,27,35
1288,1288,-10.065,0.696,0.0185,10.888,2,1,27,27.0,28,35
1289,1289,-13.077,0.588,0.0175,9.6835,2,1,23,27.0,29,35
1290,1290,-9.6135,0.7055,0.021,11.044,2,1,23,27.0,30,35
1291,1291,-12.30195,0.613,0.0275,9.739,3,2,26,53.10000000000001,31,35
1292,1292,-9.4805,0.711,0.025,11.1155,2,2,23,27.0,32,35
1293,1293,-13.1211,0.5855,0.0195,9.397,3,2,27,53.7,33,35
1294,1294,-12.492900000000002,0.6095,0.0305,9.7105,3,2,25,52.8,34,35
1295,1295,-13.53325,0.5695,0.019,9.2125,2,1,22,27.0,35,35
